/opt/conda/envs/aigc/lib/python3.9/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/opt/conda/envs/aigc/lib/python3.9/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
/opt/conda/envs/aigc/lib/python3.9/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
epoch 0, processed 0 samples, lr 0.0000001000
Epoch: [3][420/1445]	Time 0.322 (0.323)	Data 0.006 (0.004)	Loss 1.5635 (4.9612)	
Epoch: [3][450/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 1.0810 (4.8291)	
Epoch: [3][480/1445]	Time 0.325 (0.323)	Data 0.003 (0.004)	Loss 0.8692 (4.7606)	
Epoch: [3][510/1445]	Time 0.323 (0.323)	Data 0.003 (0.004)	Loss 0.8345 (4.7388)	
Epoch: [3][540/1445]	Time 0.324 (0.323)	Data 0.004 (0.004)	Loss 1.3688 (4.8015)	
Epoch: [3][570/1445]	Time 0.328 (0.323)	Data 0.003 (0.004)	Loss 0.8613 (4.7589)	
Epoch: [3][600/1445]	Time 0.322 (0.323)	Data 0.004 (0.004)	Loss 4.0159 (4.7389)	
Epoch: [3][630/1445]	Time 0.327 (0.323)	Data 0.004 (0.004)	Loss 4.6605 (5.0563)	
Epoch: [3][660/1445]	Time 0.314 (0.323)	Data 0.005 (0.004)	Loss 2.6774 (4.9681)	
Epoch: [3][690/1445]	Time 0.325 (0.323)	Data 0.005 (0.004)	Loss 1.0889 (4.8966)	
Epoch: [3][720/1445]	Time 0.327 (0.323)	Data 0.003 (0.004)	Loss 0.9935 (5.0073)	
Epoch: [3][750/1445]	Time 0.322 (0.323)	Data 0.004 (0.004)	Loss 1.6353 (4.9967)	
Epoch: [3][780/1445]	Time 0.324 (0.323)	Data 0.004 (0.004)	Loss 2.4072 (4.9115)	
Epoch: [3][810/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 2.3318 (4.8690)	
Epoch: [3][840/1445]	Time 0.323 (0.323)	Data 0.004 (0.004)	Loss 2.7383 (4.8592)	
Epoch: [3][870/1445]	Time 0.320 (0.323)	Data 0.003 (0.004)	Loss 2.2772 (4.9125)	
Epoch: [3][900/1445]	Time 0.326 (0.323)	Data 0.003 (0.004)	Loss 1.2528 (4.9171)	
Epoch: [3][930/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 1.6974 (5.0247)	
Epoch: [3][960/1445]	Time 0.323 (0.323)	Data 0.003 (0.004)	Loss 4.7531 (4.9769)	
Epoch: [3][990/1445]	Time 0.330 (0.323)	Data 0.004 (0.004)	Loss 4.0135 (4.9211)	
Epoch: [3][1020/1445]	Time 0.316 (0.323)	Data 0.003 (0.004)	Loss 1.9442 (4.9817)	
Epoch: [3][1050/1445]	Time 0.327 (0.323)	Data 0.003 (0.004)	Loss 2.5668 (4.9282)	
Epoch: [3][1080/1445]	Time 0.327 (0.323)	Data 0.003 (0.004)	Loss 2.7152 (4.9638)	
Epoch: [3][1110/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 2.5822 (4.9457)	
Epoch: [3][1140/1445]	Time 0.326 (0.323)	Data 0.004 (0.004)	Loss 3.5565 (4.8803)	
Epoch: [3][1170/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 1.6796 (4.8359)	
Epoch: [3][1200/1445]	Time 0.327 (0.323)	Data 0.003 (0.004)	Loss 2.5292 (4.8343)	
Epoch: [3][1230/1445]	Time 0.322 (0.323)	Data 0.004 (0.004)	Loss 2.1386 (4.9337)	
Epoch: [3][1260/1445]	Time 0.318 (0.323)	Data 0.003 (0.004)	Loss 5.3093 (5.0523)	
Epoch: [3][1290/1445]	Time 0.324 (0.323)	Data 0.003 (0.004)	Loss 1.4910 (5.0023)	
Epoch: [3][1320/1445]	Time 0.316 (0.323)	Data 0.003 (0.004)	Loss 1.2235 (4.9532)	
Epoch: [3][1350/1445]	Time 0.311 (0.323)	Data 0.003 (0.004)	Loss 1.2252 (4.9509)	
